"rowKey","verb","meaning","searchTerm","src","sourceTitle","sourceUrl","imageUrl","error"
"play|played|played|playing","play","玩；扮演；演奏","遊ぶ","assets/grammar-verbs/irasutoya/v1/play-played-played-playing-626b4978a9.png","楽器で遊ぶ赤ちゃんのイラスト（ピアノ）","https://www.irasutoya.com/2019/10/blog-post_67.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjRm-JjQb6PLr28FvgCaYGuG1gZ_rAuuLXok5xRBGwIPiG2Ldr4uj6w9D9lzoBujALcSMg9U4qd_wAHVU9T-WeyBIPCwnHv1sNw3yFxAdWyYNw7T0QxAesFcaUIMNrusjfTFfexfo_RsA4W/s1600/baby_music_piano_boy.png",""
"point|pointed|pointed|pointing","point","指；指向","指差し","assets/grammar-verbs/irasutoya/v1/point-pointed-pointed-pointing-ccb7cd6651.png","指差し確認のイラスト（クリーンウェア）","https://www.irasutoya.com/2020/01/blog-post_144.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjLG4b1MCn8Vb-nCNsFkK9J46BBKz84YsSYY4KZvludoeRq2hdIGvXgVyA0J5jKQQKtwiXqcya69NWeEaE_tFHkIuhG7WCX1GMQYzXtlMPzHkr4FMc40BZ2Ky3COxIa4uiL-79-L8BQhG_q/s1600/pose_yubisashi_kakunin_cleanroom_man.png",""
"put|put|put|putting","put","放置；提出；表達","置く","assets/grammar-verbs/irasutoya/v1/put-put-put-putting-9a563d3c32.png","ドアの前に荷物を置く配達員のイラスト","https://www.irasutoya.com/2020/04/blog-post_74.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgYM6bVITUi2ndjxbfblPzFqWD93o5-8m6RsARJZt3q0pLEMhG_SeaQ8-jHzEhJyvcNmu6BOusEAMLtfwv7kjmBGpTJfB6ArWszaN5bsYKOIjzdhWSIoMZ_HWdmXUnekLCPCdw76d8vZi1N/s1600/yuubin_takuhaiin_door_okihai.png",""
"quit|quit|quit|quitting","quit","停止；辭職；離開","退職","assets/grammar-verbs/irasutoya/v1/quit-quit-quit-quitting-f230985626.png","退職代行のイラスト（女性）","https://www.irasutoya.com/2019/01/blog-post_51.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEguGvdL_wgZ3IAj3JjoN0VqXzlQw8rxLX2P6YEdlSWaPVbTUfEW28HpK_67pZJJb3GYZMoXtLUIxIA14XKZNXkiOmc_wOlrktmhFHagtMuB_8P93p75B_mpM0bo5dp6a7w3hW47blgWcikI/s1600/job_taisyoku_daikou_woman.png",""
"reach|reached|reached|reaching","reach","到達；伸手去拿","手を伸ばす","assets/grammar-verbs/irasutoya/v1/reach-reached-reached-reaching-0b5b4d3e23.png","柔軟体操をする女性のイラスト","https://www.irasutoya.com/2013/03/blog-post_704.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjoFWm2_kLLRlvhY8iPBLOqTShWeAq1WthZwLj08spf_nM-ncDFfnMZXScfsbM8E8f_qOyKiTgxO_iMYj1rLtbiZByk2LWLQoM7boR5KdkdqaWI-weADG_hokhLAZt0hg235fgnIs-zSmE/s1600/stretch_woman.png",""
"read|read|read|reading","read","閱讀；朗讀","読む","assets/grammar-verbs/irasutoya/v1/read-read-read-reading-f5a1aa82c9.png","一緒に本を読む子供たちのイラスト","https://www.irasutoya.com/2018/11/blog-post_30.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEil1FN5Q9xWI5K0Lkxr4qw_P9YeO6UwjwZvlefFQnYv-feTjuX1XM2gefJIvmLKIcY4fzVMVnvFjscv1mhuwIK57bjaLWlqxaDVaHE-Tz0ed7MWxfUUlu246h4ZfnmNVJlpCmttarFPrAxF/s1600/book_smile_boys.png",""
"repair|repaired|repaired|repairing","repair","修理；補救","修理","assets/grammar-verbs/irasutoya/v1/repair-repaired-repaired-repairing-c381da1b5d.png","靴を修理している人のイラスト","https://www.irasutoya.com/2015/02/blog-post_828.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiBKJGWlBrE-WGifNpZFJlx0mBeUwhV2pDkuuWyJFiiGSW0ixNNjCem-r3xQmOqu7qCbK8GbGdrCZbEio2eBf416bXW2cP7H4ClmTszTg83CR0hSOfcs20mv90Jpkm_KpXjlmE0R7z4UMK7/s1600/shoes_kutsuya_syuri.png",""
"ride|rode|ridden|riding","ride","騎；搭乘","乗る","assets/grammar-verbs/irasutoya/v1/ride-rode-ridden-riding-bd17efb09b.png","悲しそうにブランコに乗る会社員のイラスト（女性）","https://www.irasutoya.com/2021/04/blog-post_723.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgGq5yNeV6qPOjEHb_xlQvQEP7uH2FCeWv5FoF1t8ASwTtrlxqkqapXtKlHI_owsT41aWd0TVUXAC68vXAePW8xCf8j63_zWkO7ixgcQtXrPvu90m9dVbhvBkQsqSHTFW7rHpo48V6P1Psp/s1600/buranko_businesswoman_sad.png",""
"ring|rang|rung|ringing","ring","按鈴；鳴響；打電話","電話","assets/grammar-verbs/irasutoya/v1/ring-rang-rung-ringing-fbe21d58b2.png","いろいろな携帯電話で話す人のイラスト","https://www.irasutoya.com/2016/09/blog-post_4.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhI4jQ7NQZGO-_mAKnm2SsweRnN6QQeEN0gGXfpMMhCDP6DrZtsdT0AXXV0DENYqsdnWFUZ44ZMJe1dXQuP78N77HXCrYTKwm1yubEXNWnSByg3eWukpNf7ghYwZOSI6rBVahSsq22ysr3j/s1600/smartphone_talk01_boy.png",""
"rise|rose|risen|rising","rise","上升；升起；增加","上がる","assets/grammar-verbs/irasutoya/v1/rise-rose-risen-rising-7cd6283e33.png","上がる・下がる金利のイラスト（ドル）","https://www.irasutoya.com/2021/06/28-3.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh1IFmwQxVT4Ds7v7NTGmGTQo0HJME2STpG_ateJp-x6Ex3PWIb9ZEr013vZXb-4PXcxIk1uWMIEzVqb7K_vCjO7A5ejVAAqyggyT0X_ERl5EmrnNSDGkI9QlCsWnG6bPWW54ixEdJdNn-Y/s1600/money_interest_up.png",""
"run|ran|run|running","run","跑；經營；運行","走る","assets/grammar-verbs/irasutoya/v1/run-ran-run-running-3fa33ca917.png","新社会人・新入社員のイラスト「走る男性社員」","https://www.irasutoya.com/2012/02/blog-post_1278.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgoSLztIgkQFMNzKPl3D_mrBzEVzhSIq3shTs2JcXG6ueF0YOy78wvgoVmr21xq2JEUWGiBifz3slptisnEU3rmjriaxR7OpQ6nlHp3Q3mL1SPGgQOX-o9ZPXmy4EbpWyIZGDuKmcM-jfA/s1600/shinsyakaijin_run_man2.png",""
"sail|sailed|sailed|sailing","sail","航行；駕船","船","assets/grammar-verbs/irasutoya/v1/sail-sailed-sailed-sailing-b8582d754e.png","コンテナ船のイラスト","https://www.irasutoya.com/2015/07/blog-post_203.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjeSi2hNDwpgLDupZh-GvwiXPRFL83MumXiJNugaCgjWESogKbVTW00-1zEbdiEtpH6c9HoeFi1RBcU4YqiP27DLXtviWnK6tbyOMA7fNhHxsRYbo_ZWb3a4Gc3pRNPm6HGiYOx3UUPjS0/s1600/container_kontenasen.png",""
"say|said|said|saying","say","說；講","言う","assets/grammar-verbs/irasutoya/v1/say-said-said-saying-af75f99baa.png","「ご清聴ありがとうございました」と言う人のイラスト（男性）","https://www.irasutoya.com/2016/01/blog-post_46.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhqhYkNOOmkrPBC9Hkf6xSAJRKW69eMOl3DdgGAPt-XrF_cSc4YhS3B7QVTc3XAP4zLLNnBbFvmRNGPAiTLEG6DaPbKalGOTPQpEGawmNtT2n62jfsPVpi3c1jGROshVKW37MNDTFXJdPV_/s1600/message_goseichou_man.png",""
"see|saw|seen|seeing","see","看見；明白；拜訪","見る","assets/grammar-verbs/irasutoya/v1/see-saw-seen-seeing-7debc918c7.png","一緒にスマホを見る子供たちのイラスト","https://www.irasutoya.com/2018/06/blog-post_891.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh9LYlhK_71tJh9rH24H39zxavPFMQKLk2YX2TafQqx3jT2TEEy5wlfr8bmV_Fdqt1m-uQJ2_hTtr_MvSv4TfpzOyVJvTNqt6yApBQEnUUYmyKGJMkc4rma4L_mhEbNyrfrk1cXs74mIsk/s1600/smartphone_smile_boys.png",""
"seek|sought|sought|seeking","seek","尋找；探索；追求","探す","assets/grammar-verbs/irasutoya/v1/seek-sought-sought-seeking-ed332a36a8.png","埋蔵金を探す人のイラスト（男性）","https://www.irasutoya.com/2018/07/blog-post_153.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjd0anaJv2b3rhwLHQ83jWrw6KpZz4mthvndFAtMlCoU9tRsYomlUgVFeV-kIgyMqRJUcu8UO3kfHjasvu4mW08OZEKcSuuTfBsaoKXJ-Iqkcbo83z7juZV1hvOVe3sa7KFauVCNSjm1lQn/s1600/money_maizoukin_horu_man.png",""
"sell|sold|sold|selling","sell","出售；推銷","売る","assets/grammar-verbs/irasutoya/v1/sell-sold-sold-selling-b63c558476.png","不用品を売ろうとする人のイラスト（男性）","https://www.irasutoya.com/2018/03/blog-post_223.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgGzR9sRob8-UlJXYxm-rtBofBYTRYYv8NSAy51DaZCSdJBC-ez22O9-JChVwPoGdvVZAbSyfZ-94LKAFVwTwj53TlQ6zizk7bU-RMeu7JlYgv32VgHcGoxblYvndjz2wADUU0X3e7yM9A/s1600/money_fuyouhin_man_uru.png",""
"send|sent|sent|sending","send","發送；派遣；寄","送る","assets/grammar-verbs/irasutoya/v1/send-sent-sent-sending-e55055a3a2.png","バラの花を送る男の子のイラスト（父の日）","https://www.irasutoya.com/2017/06/blog-post_84.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgPdds4nK3bb58wS5d7XLdQuWl3vGZNn0TGF_f-9lqAAMlxeeJfTwy3-YRyVtflxzo-3ZgwE2VaRjVJdLGb1XIrNKS99fEFMS5MCvEwoB0nZsqB541kLDkJ3McG5IxqHMhcTbVOWPkoifME/s1600/chichinohi_flower_boy_red.png",""
"set|set|set|setting","set","設定；放置；安排","設定","assets/grammar-verbs/irasutoya/v1/set-set-set-setting-715f43e121.png","高いハードルのイラスト（女性）","https://www.irasutoya.com/2019/01/blog-post_52.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgSrXXBP3MVo7kltQDhVH-ugwDsPe9piG22AMs0hq2jOKl2iIj7IIyll9wUXPMGJCDYfNC7QnL1cFFF2TZ_b8sBXTfHUquN-tQdfiu42kAM-fzB2FxK0ZGyei26pCt2Cya7GqudnxAx5Kb2/s1600/hurdle_takai_woman.png",""
"sew|sewed|sewn|sewing","sew","縫製；縫合","裁縫","assets/grammar-verbs/irasutoya/v1/sew-sewed-sewn-sewing-c8780c684f.png","刺しゅう・裁縫をしている女性のイラスト","https://www.irasutoya.com/2013/10/blog-post_1204.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh1Is50E4TYEOxmzPTiXGxAfbL0i1q8E-vuJP31ciNHI0OAPMdLvC8bsCadDe7jj6PekYc2pYT5aWR48TMC2yrNE0aAMZ1SPqzrWpuC6YyzkysPsKswpAm2BGncjW9zdlDE4aR35FKfW4FD/s1600/shisyu.png",""
"shake|shook|shaken|shaking","shake","搖動；震動；握手","揺れる","assets/grammar-verbs/irasutoya/v1/shake-shook-shaken-shaking-deb3759a39.png","地震のイラスト「揺れるビル」","https://www.irasutoya.com/2012/05/blog-post_3298.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgdtW8hdOpmbSVMEzWA1pyXVTn8mC3wbF3QshBReVL5DNLRyLYtKMrWiabJty8a9bxTwwToaFcWeBY54EtmO7eVzvJUSCwSPTeqDMl9V9KS4Q2ai9x-w08nCYYGnR8pTtQwHJyzoaVPy9Y/s1600/jishin_building.png",""
"shine|shone|shone|shining","shine","照耀；發光；擦亮","光る","assets/grammar-verbs/irasutoya/v1/shine-shone-shone-shining-e4679d5fcd.png","光るカラーコーンのイラスト","https://www.irasutoya.com/2016/04/blog-post_31.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjID4XGrwURzdyztgciaV1Fx9mXySNQcfaUKKHo7R6iU8IwdARieuGPox0ef2mROJnsrU6ibxy4HiA5mnArHvLKuekE4TEdim9yjiN-vsd4Ne4w6RJtpYQXjCkQ1ECUaaV_wpiFD7RA3tBo/s1600/sankaku_road_cone_light.png",""
"shoot|shot|shot|shooting","shoot","射擊；拍攝；發芽","撮影","assets/grammar-verbs/irasutoya/v1/shoot-shot-shot-shooting-ebe0efff42.png","撮影ボックスのイラスト","https://www.irasutoya.com/2018/11/blog-post_81.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjAZEStFYF9cJVufcDZVizSrfjE8HHEslX0o0RpwlQPObzBOYQMi6L_NDBNL1jJK62Pha9KpWMMJl13wUOPKCSjnFK7y7jjCiv8v8_3lKs2-EwaCt7Dq5lencbxc-gPBucy4HKsWC3yPsqM/s1600/camera_photo_booth_kani.png",""
"show|showed|shown|showing","show","展示；表演；證明","見せる","assets/grammar-verbs/irasutoya/v1/show-showed-shown-showing-1a39f55dcc.png","スマホの画面を見せる人のイラスト（スーツ）","https://www.irasutoya.com/2019/07/blog-post_49.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjgqWWdfRfN2wR_NaO8DN_cwuqtlsMwVnreMmdQM7yg-GCjPa7y1JMPSOIoGd8h_2iU_io4PG9ifUdipYinTRaJ7QkBmc_loRR8DDF1wl7su-oCjBaJGm85M9AzL6unKi13OT3pjJ033iGK/s1600/smartphone_blank_businessman.png",""
"shrink|shrank|shrunk|shrinking","shrink","收縮；退縮","しぼむ","assets/grammar-verbs/irasutoya/v1/shrink-shrank-shrunk-shrinking-e765d00d4c.png","しぼんだ風船のイラスト","https://www.irasutoya.com/2015/05/blog-post_73.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhyJWIevBpL36tnUsJg9OB3V5FZAjuqZbzdKIRlY_ojM0EluVP0YDgV9H5nTK4ruecmNKKmbWkzF-wiZH8j7s25GHhLGiExXOMGyds338We04jDuvJzWYsVioesidutfzmoKGz3QaIK7ig/s1600/fuusen_shibomu.png",""
"shut|shut|shut|shutting","shut","關上；閉上","閉める","assets/grammar-verbs/irasutoya/v1/shut-shut-shut-shutting-23c4ca9211.png","便座を閉める子供のイラスト","https://www.irasutoya.com/2015/06/blog-post_364.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj5cZgyav8FgLlM9didLTbmUMmhh28I6iCpHITKt0M5Ho8UWU2HalexLMFWVRU7Hl0UP78-pSYY8h_ovDY2gO2myjUAiAYeW0MIfPAY6G73qE1npE4qzjiipUmnIGBHoN_Cbenkqge-np0/s1600/toilet_benza_shimeru_girl.png",""
"sing|sang|sung|singing","sing","唱歌；鳴叫","カラオケ","assets/grammar-verbs/irasutoya/v1/sing-sang-sung-singing-c1af7879af.png","熱唱する男性のイラスト（カラオケ）","https://www.irasutoya.com/2013/06/blog-post_7773.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEin7hX6ZSbTGQ09Er1hYqAcZq3KSUnWy3xBus9UH-nTPKWgdbYepHLOH3lcEX3h5KtJI4GFydz0aRKKWD7xsA4JNDz5erz5Q6GZvvyS2Sp8v_VdomFXiyVMeIr_L4pB5E4-vrhUK-Aon7du/s1600/karaoke_nessyou.png",""
"sink|sank|sunk|sinking","sink","下沉；沉沒","沈む","assets/grammar-verbs/irasutoya/v1/sink-sank-sunk-sinking-f2f65744cb.png","深海に沈むクジラの骨のイラスト","https://www.irasutoya.com/2019/01/blog-post_84.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEifLRaKdTI1KQVmbPTYBmS6DE-UA9cGpgiraxLiJmabVvM2s5B634CemZKBBN1cNqWJ0_QWRgE-fr8010lgH3vWCikdpIGSD5iT67ZYkt1XCu4qebKjU3onkTe2FJD2DAYo-uDlSbIKCW7p/s1600/shinkai_kujira_hone.png",""
"sit|sat|sat|sitting","sit","坐；位於","座る","assets/grammar-verbs/irasutoya/v1/sit-sat-sat-sitting-47f3ce3a27.png","パイプ椅子に座る学生のイラスト","https://www.irasutoya.com/2018/09/blog-post_56.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh9V8sbGaPG8Q1xohX5FrnwZ6ktJMOSFJ-gHuqBTStONpkoB7BtkrSc_v8zrHAe3Dcrz0yy7MLqKkSgvSDYv-S4XRGJxLLxApWkcAVj7o4ABNJmr230QPP7CY96TEEDqSV8799v3UCENesU/s1600/seijinshiki_pipeisu_seifuku.png",""
"slide|slid|slid|sliding","slide","滑動；滑落","滑る","assets/grammar-verbs/irasutoya/v1/slide-slid-slid-sliding-283663af7e.png","マンホールで滑る自転車のイラスト","https://www.irasutoya.com/2019/03/blog-post_233.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhq0Z4FQK9LWVHHXCnxtRl9kJOrb3qalL9efvoTm_zvKKDDxrRupOpgM_gjvIWG3rwjOvEXbqbyc3Jub5kCI-FK3d11QruKu3yOlIJdrwP4glDcEEq-OzELp4K7NfCtqxrzlzdq0vJECO1v/s1600/jiko_manhole_jitensya.png",""
"smell|smelt|smelt|smelling","smell","聞；發出氣味","匂い","assets/grammar-verbs/irasutoya/v1/smell-smelt-smelt-smelling-9635f83905.png","食事中の香水の匂いを嫌がる人のイラスト","https://www.irasutoya.com/2018/05/blog-post_423.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhgvJuKOI10JD1LuzpUxHX_7dviw5KfmwLJ7d6Rs1P7mR2nzgdRlakwDQVtRg9igrMb9olnlxnD8gSlx6-Fa_MEU6RFzB_yFkYHjs4-7KejklCpEwdA0L80YPCR97H1tkUW1Tt91elVnjk/s1600/syokuji_couple_kousui.png",""
"sow|sowed|sown|sowing","sow","播種；散佈","種を植える","assets/grammar-verbs/irasutoya/v1/sow-sowed-sown-sowing-8e06df281f.png","花の種を植える人のイラスト（男の子）","https://www.irasutoya.com/2020/08/blog-post_45.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEheWfsGjPVSKYV00nXuRKmelR9VqzCdmhXgkPRxZl3d_WM4S9mnBAj1Z74jKcPaMOluxCD7Guw86SsCir4j7jTINCS7FG37UVp-UEsErpfDSYqAeqiWJxDSFWKKykpj8MBsTKMtl15Fz7xG/s1600/tane_ueru_boy.png",""
"speak|spoke|spoken|speaking","speak","說話；演講；講語言","話す","assets/grammar-verbs/irasutoya/v1/speak-spoke-spoken-speaking-fd65a2b3de.png","アクリル板越しに話すラジオの収録のイラスト","https://www.irasutoya.com/2020/05/blog-post_23.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgNypRI10K9g7evJm18I_wxF0kXzFtBsCpicfuiG9DjzjBC4kzf-4iycul1HmLpsb_QHCMEIDm1sIbGNmY9aC1j2l8CsqK388p5-tpzpdHTNzVTClVa93NaTuIQi3TZaasC7PyW-3BRl0pZ/s1600/radio_booth_talk_acrylic.png",""
"speed|sped|sped|speeding","speed","加速；急行","スピード","assets/grammar-verbs/irasutoya/v1/speed-sped-sped-speeding-041baa3aa7.png","アイススレッジスピードレースのイラスト（パラリンピック）","https://www.irasutoya.com/2014/03/blog-post_4631.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg3AY28y4ct2rzlwa29AhyXwQbHKhhai8rRNwV6AzCyCoMT1lrXvIY5FO9JWYcLFi8K4afrVpHlGDC6Ekll4ILas1nB3v-po7f6B1Q7kkp_d-DlwMe40uWAl58LpeAOybZKTdGxBLmZp_To/s1600/paralympic_ice_sledge_racing.png",""
"spell|spelt|spelt|spelling","spell","拼寫；拼字","英語","assets/grammar-verbs/irasutoya/v1/spell-spelt-spelt-spelling-d08f290f99.png","英語を勉強する女の子のイラスト","https://www.irasutoya.com/2013/01/blog-post_2739.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjLQFuJvWiW8fFZYdXzVU1JJ8_x03Snn1DSz_y_IcNQIjuIs_I_A4sMnleZgrjCCY5cqOKdjHFlds3f4iPLZWDcOOOp-gUDOqA7UXrm3TIM_oxlZipnXpgEMSVKN1fLSlb3nlkW5T52DSc/s1600/english_book_girl.png",""
"spend|spent|spent|spending","spend","花費(錢/時)；度過","お金を使う","assets/grammar-verbs/irasutoya/v1/spend-spent-spent-spending-0a8de20f12.png","太っ腹のイラスト","https://www.irasutoya.com/2016/10/blog-post_89.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgQn4fW50eClYCE7jBcr-7ybzyPc12LHVTVy_oY8JmSnPHSN3nSfeI_bfqlKDNVzIb5puT8yUg409xjSdHsWMlRLkSaKFLR6SO5hm7cMc2nWKB91-zWAkrLiTX3RBKnk1Z8uVAXNF0y5wfX/s1600/money_futoppara.png",""
"spill|spilt|spilt|spilling","spill","灑出；濺出","こぼす","assets/grammar-verbs/irasutoya/v1/spill-spilt-spilt-spilling-f363a7a3aa.png","パソコンに飲み物をこぼす人のイラスト","https://www.irasutoya.com/2019/07/blog-post_513.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgdrEY6wm3qh-HfHBN-PJVAduEK-sWm5uzjOYvNKMMjnWssMNgojVgf_PP1v8Y4Owqh1PGy-91_Qr2i5VdJj6H-FCDcPGOWTeKdy7xz-r8-B7GYU6cOeXcXHsTEuqzFlaZwQpsh6oYgUA10/s1600/jiko_computer_coffee_kobosu.png",""
"spin|spun|spun|spinning","spin","旋轉；紡紗","回転","assets/grammar-verbs/irasutoya/v1/spin-spun-spun-spinning-f0cf1b33a1.jpg","回転寿司のレーンのイラスト（空）","https://www.irasutoya.com/2018/09/blog-post_31.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgb_7GRvWw6VbB7eIbDdNpa6MzdF1bCld_ouVPxMehY1Qxe46Y93QDYQMx6kuzX6j_7jZosIqtR4aQtzOHdRzD6wdFItC0tR-gxNEeEW2C4zNgXaHTQlVj_E7ACCsnRFGhUweIWb98hTHiB/s1600/bg_kaitenzushi_empty.jpg",""
"spit|spat|spat|spitting","spit","吐口水；吐出","吐く","assets/grammar-verbs/irasutoya/v1/spit-spat-spat-spitting-a48cc28cf7.png","つばを吐く人のイラスト","https://www.irasutoya.com/2015/10/blog-post_10.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi_yeoYPHLx2oQHNHpvwzpBZOCU9wYkMM_2ccGUT1oCgKPTtnWKZXet9PH2dwJoqWddKqDPYGWMr9j2sXLVS8TS-EQs1LEePHJVwXfGlt17fm7aHAcB03V5O0uLajcrcAKFV36m4sIy5S4/s1600/manner_tsuba.png",""
"split|split|split|splitting","split","分裂；分開；劈開","分ける","assets/grammar-verbs/irasutoya/v1/split-split-split-splitting-9c0d0a3d4b.png","ケーキを分ける家族のイラスト","https://www.irasutoya.com/2019/06/blog-post_116.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhNV26x66J17EQZm5n9CjmC46OuPYgsgEUC1IZUJ-zaZRipprxd6GZnvIRIao2KD2ba2BpalCpxtCBaPgNBVxpf7KzDZX6x17gloz3bDwdFeedBK3lKNK8x_Obps_3N6m1Q5oDvxWvTP_w5/s1600/wakeru_cake.png",""
"spoil|spoilt|spoilt|spoiling","spoil","寵壞；破壞；變質","甘やかす","assets/grammar-verbs/irasutoya/v1/spoil-spoilt-spoilt-spoiling-8a9b310cf3.png","過保護な親のイラスト（女の子）","https://www.irasutoya.com/2018/05/blog-post_269.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhzrgTFUzvov3uvxWIoXGhSTssJKgnAM1Dj5S0b0gS9-2KtO5hxFIlF7fkBvhwclleASwPpSNkLsD5aP7uHPALwVmXpTFhbPvwFuVaTlIrPsXoHQCad381IwrtDUToyxgKt-6nIBVku_Rk/s1600/family_kyouiku_kahogo_girl.png",""
"spread|spread|spread|spreading","spread","傳播；展開；塗抹","広げる","assets/grammar-verbs/irasutoya/v1/spread-spread-spread-spreading-fcddbab6e8.png","両手を広げる警備員のイラスト","https://www.irasutoya.com/2018/06/blog-post_672.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgr2-W_y8GQhK7qzhMFmC2hJsF_igABvW8jBcJ0spgqnQAAsEnr98mU72W9fq7A_ppESRWok7XtLjS_BXRd4c8UnE8yz4X2jucU3nhNXe4BqWtYoSwdLUSdBAMNIhqiF2sbeDAv8VCRJLXe/s1600/pose_tomeru_keibiin.png",""
"spring|sprang|sprung|springing","spring","跳起；彈起；突然出現","跳ねる","assets/grammar-verbs/irasutoya/v1/spring-sprang-sprung-springing-a116d445a3.png","キノコの上を跳ねる ぴょこ のイラスト","https://www.irasutoya.com/2015/10/blog-post_806.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhblNRX-plBk4lE3WzP9nIyEsM4hh1Wp6vz3QP_o1aKshaxoys1k3yoXoBo1Ley1V2DcSWxrpnOwvaEor55I93-s4o9FHn_8BQvVjRh-LZGbWYTCfH-JV7eQrXSJRwafG8jNn4A8F9nPCGZ/s1600/pyoko11_kinoko.png",""
"stand|stood|stood|standing","stand","站立；忍受；位於","立つ","assets/grammar-verbs/irasutoya/v1/stand-stood-stood-standing-79c515dad2.png","足つぼマットの上に立つ人のイラスト","https://www.irasutoya.com/2017/01/blog-post_34.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgZp-5tIg3E77V9Q3Ykcoox5zK0CsOLEXcq6Q9-ucfsiVQZhqmiT09jYPs3FgJTQgI2YlhyfXcGW2-pRXDiMeK0eEBo5BOeqvuoHOiHM7mXI3pxcHvHkF0emKrzmddEmwYkoIo-yh8_klmC/s1600/ashitsubo_mat.png",""
"start|started|started|starting","start","開始；啟動；出發","始める","assets/grammar-verbs/irasutoya/v1/start-started-started-starting-c6ede69742.png","シンギュラリティのイラスト","https://www.irasutoya.com/2018/08/blog-post_828.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgDv4ZuL46MgUZjwK8t_fm3_Eu7RmMQugrVjnfSuTgqYSzWC4YCLoKQ0xUpmcGAap6pvS-KEzIwobGVAEIneflNMy2K7YAGY3P4KPsf6xyPLeRd-qChmb-gFqj1pUEKWc48oAZSlQAPobVG/s1600/ai_oinukareru_singularity.png",""
"steal|stole|stolen|stealing","steal","偷竊；溜走","盗む","assets/grammar-verbs/irasutoya/v1/steal-stole-stolen-stealing-ed582e555c.png","電車内の居眠りのイラスト（置き引き）","https://www.irasutoya.com/2018/09/blog-post_2.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEig_D0_3W8nMSmEqf4nScIRvFO21Mr4Rk6Cgw7bR4L4Zm3VRcMkawMx5MvLJWRNU0zK3nO_CULEEIaLO5T2Pxnt6DahSWZ-gWbNF4OzdpEaRtFLiB2eez_xKO4ieWL28a-XQYayjWOPo87j/s1600/train_inemuri_okibiki.png",""
